time;open;close;diff openclose;currency;impact;news
2019.01.22 11:30:00;124.328;124.363;-3.5;GBP;2;Public Sector Net Borrowing
2019.01.22 11:30:00;124.328;124.363;-3.5;GBP;2;Unemployment Rate
2019.01.22 11:30:00;124.328;124.363;-3.5;GBP;1;Claimant Count Change
2019.01.22 12:00:00;124.356;124.435;-7.9;EUR;2;German ZEW Economic Sentiment
2019.01.22 12:00:00;124.356;124.435;-7.9;EUR;1;ZEW Economic Sentiment
2019.01.22 15:30:00;124.218;124.24;-2.2;CAD;2;Manufacturing Sales m/m
2019.01.22 15:30:00;124.218;124.24;-2.2;CAD;1;Wholesale Sales m/m
2019.01.22 17:00:00;124.236;124.184;5.2;USD;1;Existing Home Sales
2019.01.22 17:30:00;124.279;124.291;-1.2;AUD;1;CB Leading Index m/m
2019.01.22 23:45:00;124.254;124.239;1.5;NZD;3;CPI q/q
2019.01.23 01:30:00;124.26;124.257;0.3;AUD;1;MI Leading Index m/m
2019.01.23 01:50:00;124.248;124.27;-2.2;JPY;1;Trade Balance
2019.01.23 04:55:00;124.651;124.598;5.3;JPY;3;BOJ Outlook Report
2019.01.23 04:55:00;124.651;124.598;5.3;JPY;3;Monetary Policy Statement
2019.01.23 04:55:00;124.651;124.598;5.3;JPY;2;BOJ Policy Rate
2019.01.23 06:30:00;124.634;124.621;1.3;JPY;1;All Industries Activity m/m
2019.01.23 08:30:00;124.69;124.69;0.0;JPY;3;BOJ Press Conference
2019.01.23 08:30:00;124.69;124.69;0.0;All;2;WEF Annual Meetings (Day 1)
2019.01.23 11:30:00;124.561;124.518;4.3;GBP;2;MPC Member Broadbent Speaks
2019.01.23 13:00:00;124.519;124.537;-1.8;GBP;1;CBI Industrial Order Expectations
2019.01.23 15:30:00;124.713;124.65;6.3;CAD;3;Core Retail Sales m/m
2019.01.23 15:30:00;124.713;124.65;6.3;CAD;2;Retail Sales m/m
2019.01.23 16:00:00;124.717;124.742;-2.5;USD;1;HPI m/m
2019.01.23 17:00:00;124.851;124.876;-2.5;EUR;1;Consumer Confidence
2019.01.23 17:00:00;124.851;124.876;-2.5;USD;1;Richmond Manufacturing Index
2019.01.24 00:00:00;124.687;124.726;-3.9;AUD;1;Flash Manufacturing PMI
2019.01.24 00:00:00;124.687;124.726;-3.9;AUD;1;Flash Services PMI
2019.01.24 02:30:00;124.727;124.781;-5.4;AUD;3;Employment Change
2019.01.24 02:30:00;124.727;124.781;-5.4;AUD;3;Unemployment Rate
2019.01.24 02:30:00;124.727;124.781;-5.4;JPY;1;Flash Manufacturing PMI
2019.01.24 04:00:00;124.668;124.616;5.2;NZD;1;Credit Card Spending y/y
